Wavelength	Sensitivity
1.4286	1.54504e+16
1.4287	1.54533e+16
1.4288	1.54563e+16
1.4289	1.54592e+16
1.429	1.54621e+16
1.4291	1.5465e+16
1.4292	1.54679e+16
1.4293	1.54709e+16
1.4294	1.54738e+16
1.4295	1.54767e+16
1.4296	1.54797e+16
1.4297	1.54826e+16
1.4298	1.54856e+16
1.4299	1.54885e+16
1.43	1.54915e+16
1.4301	1.54944e+16
1.4302	1.54974e+16
1.4303	1.55004e+16
1.4304	1.55033e+16
1.4305	1.55063e+16
1.4306	1.55093e+16
1.4307	1.55123e+16
1.4308	1.55152e+16
1.4309	1.55182e+16
1.431	1.55212e+16
1.4311	1.55242e+16
1.4312	1.55272e+16
1.4313	1.55302e+16
1.4314	1.55332e+16
1.4315	1.55362e+16
1.4316	1.55392e+16
1.4317	1.55423e+16
1.4318	1.55453e+16
1.4319	1.55483e+16
1.432	1.55513e+16
1.4321	1.55544e+16
1.4322	1.55574e+16
1.4323	1.55604e+16
1.4324	1.55635e+16
1.4325	1.55665e+16
1.4326	1.55696e+16
1.4327	1.55726e+16
1.4328	1.55757e+16
1.4329	1.55787e+16
1.433	1.55818e+16
1.4331	1.55848e+16
1.4332	1.55876e+16
1.4333	1.559e+16
1.4334	1.55924e+16
1.4335	1.55948e+16
1.4336	1.55971e+16
1.4337	1.55995e+16
1.4338	1.56018e+16
1.4339	1.5604e+16
1.434	1.56063e+16
1.4341	1.56085e+16
1.4342	1.56107e+16
1.4343	1.56129e+16
1.4344	1.56151e+16
1.4345	1.56172e+16
1.4346	1.56193e+16
1.4347	1.56214e+16
1.4348	1.56235e+16
1.4349	1.56255e+16
1.435	1.56276e+16
1.4351	1.56296e+16
1.4352	1.56315e+16
1.4353	1.56335e+16
1.4354	1.56354e+16
1.4355	1.56373e+16
1.4356	1.56392e+16
1.4357	1.56411e+16
1.4358	1.56429e+16
1.4359	1.56447e+16
1.436	1.56465e+16
1.4361	1.56483e+16
1.4362	1.565e+16
1.4363	1.56517e+16
1.4364	1.56534e+16
1.4365	1.56551e+16
1.4366	1.56567e+16
1.4367	1.56584e+16
1.4368	1.566e+16
1.4369	1.56615e+16
1.437	1.56631e+16
1.4371	1.56646e+16
1.4372	1.56661e+16
1.4373	1.56676e+16
1.4374	1.56691e+16
1.4375	1.56705e+16
1.4376	1.56719e+16
1.4377	1.56733e+16
1.4378	1.56747e+16
1.4379	1.5676e+16
1.438	1.56772e+16
1.4381	1.56785e+16
1.4382	1.56797e+16
1.4383	1.56808e+16
1.4384	1.5682e+16
1.4385	1.56831e+16
1.4386	1.56842e+16
1.4387	1.56853e+16
1.4388	1.56863e+16
1.4389	1.56874e+16
1.439	1.56884e+16
1.4391	1.56893e+16
1.4392	1.56903e+16
1.4393	1.56912e+16
1.4394	1.56921e+16
1.4395	1.5693e+16
1.4396	1.56938e+16
1.4397	1.56946e+16
1.4398	1.56954e+16
1.4399	1.56962e+16
1.44	1.56969e+16
1.4401	1.56976e+16
1.4402	1.56983e+16
1.4403	1.56989e+16
1.4404	1.56996e+16
1.4405	1.57002e+16
1.4406	1.57008e+16
1.4407	1.57013e+16
1.4408	1.57018e+16
1.4409	1.57023e+16
1.441	1.57028e+16
1.4411	1.57033e+16
1.4412	1.57037e+16
1.4413	1.57041e+16
1.4414	1.57045e+16
1.4415	1.57048e+16
1.4416	1.57051e+16
1.4417	1.57054e+16
1.4418	1.57057e+16
1.4419	1.57059e+16
1.442	1.57062e+16
1.4421	1.57063e+16
1.4422	1.57065e+16
1.4423	1.57066e+16
1.4424	1.57068e+16
1.4425	1.5707e+16
1.4426	1.57075e+16
1.4427	1.57079e+16
1.4428	1.57084e+16
1.4429	1.57088e+16
1.443	1.57092e+16
1.4431	1.57096e+16
1.4432	1.571e+16
1.4433	1.57104e+16
1.4434	1.57108e+16
1.4435	1.57111e+16
1.4436	1.57115e+16
1.4437	1.57118e+16
1.4438	1.57122e+16
1.4439	1.57125e+16
1.444	1.57128e+16
1.4441	1.57131e+16
1.4442	1.57134e+16
1.4443	1.57137e+16
1.4444	1.5714e+16
1.4445	1.57142e+16
1.4446	1.57145e+16
1.4447	1.57147e+16
1.4448	1.5715e+16
1.4449	1.57152e+16
1.445	1.57154e+16
1.4451	1.57156e+16
1.4452	1.57158e+16
1.4453	1.5716e+16
1.4454	1.57162e+16
1.4455	1.57164e+16
1.4456	1.57165e+16
1.4457	1.57167e+16
1.4458	1.57168e+16
1.4459	1.5717e+16
1.446	1.57171e+16
1.4461	1.57172e+16
1.4462	1.57173e+16
1.4463	1.57174e+16
1.4464	1.57175e+16
1.4465	1.57175e+16
1.4466	1.57176e+16
1.4467	1.57177e+16
1.4468	1.57177e+16
1.4469	1.57177e+16
1.447	1.57178e+16
1.4471	1.57178e+16
1.4472	1.5718e+16
1.4473	1.57183e+16
1.4474	1.57186e+16
1.4475	1.57189e+16
1.4476	1.57192e+16
1.4477	1.57195e+16
1.4478	1.57198e+16
1.4479	1.57201e+16
1.448	1.57203e+16
1.4481	1.57206e+16
1.4482	1.57209e+16
1.4483	1.57212e+16
1.4484	1.57215e+16
1.4485	1.57218e+16
1.4486	1.57222e+16
1.4487	1.57225e+16
1.4488	1.57228e+16
1.4489	1.57231e+16
1.449	1.57234e+16
1.4491	1.57237e+16
1.4492	1.5724e+16
1.4493	1.57243e+16
1.4494	1.57247e+16
1.4495	1.5725e+16
1.4496	1.57253e+16
1.4497	1.57256e+16
1.4498	1.5726e+16
1.4499	1.57263e+16
1.45	1.57266e+16
1.4501	1.5727e+16
1.4502	1.57273e+16
1.4503	1.57276e+16
1.4504	1.5728e+16
1.4505	1.57283e+16
1.4506	1.57287e+16
1.4507	1.5729e+16
1.4508	1.57293e+16
1.4509	1.57297e+16
1.451	1.573e+16
1.4511	1.57304e+16
1.4512	1.57307e+16
1.4513	1.57311e+16
1.4514	1.57315e+16
1.4515	1.57318e+16
1.4516	1.57322e+16
1.4517	1.57325e+16
1.4518	1.57329e+16
1.4519	1.57332e+16
1.452	1.57335e+16
1.4521	1.57338e+16
1.4522	1.57342e+16
1.4523	1.57345e+16
1.4524	1.57348e+16
1.4525	1.57351e+16
1.4526	1.57355e+16
1.4527	1.57358e+16
1.4528	1.57361e+16
1.4529	1.57364e+16
1.453	1.57367e+16
1.4531	1.57371e+16
1.4532	1.57374e+16
1.4533	1.57377e+16
1.4534	1.5738e+16
1.4535	1.57383e+16
1.4536	1.57387e+16
1.4537	1.5739e+16
1.4538	1.57393e+16
1.4539	1.57396e+16
1.454	1.57399e+16
1.4541	1.57403e+16
1.4542	1.57406e+16
1.4543	1.57409e+16
1.4544	1.57412e+16
1.4545	1.57415e+16
1.4546	1.57419e+16
1.4547	1.57422e+16
1.4548	1.57425e+16
1.4549	1.57428e+16
1.455	1.57431e+16
1.4551	1.57435e+16
1.4552	1.57438e+16
1.4553	1.57441e+16
1.4554	1.57444e+16
1.4555	1.57447e+16
1.4556	1.57451e+16
1.4557	1.57454e+16
1.4558	1.57457e+16
1.4559	1.5746e+16
1.456	1.57463e+16
1.4561	1.57467e+16
1.4562	1.5747e+16
1.4563	1.57473e+16
1.4564	1.57476e+16
1.4565	1.57479e+16
1.4566	1.57482e+16
1.4567	1.57485e+16
1.4568	1.57488e+16
1.4569	1.5749e+16
1.457	1.57493e+16
1.4571	1.57496e+16
1.4572	1.57499e+16
1.4573	1.57501e+16
1.4574	1.57504e+16
1.4575	1.57507e+16
1.4576	1.57509e+16
1.4577	1.57512e+16
1.4578	1.57515e+16
1.4579	1.57517e+16
1.458	1.5752e+16
1.4581	1.57523e+16
1.4582	1.57525e+16
1.4583	1.57528e+16
1.4584	1.5753e+16
1.4585	1.57533e+16
1.4586	1.57535e+16
1.4587	1.57538e+16
1.4588	1.5754e+16
1.4589	1.57543e+16
1.459	1.57545e+16
1.4591	1.57548e+16
1.4592	1.5755e+16
1.4593	1.57553e+16
1.4594	1.57555e+16
1.4595	1.57557e+16
1.4596	1.5756e+16
1.4597	1.57562e+16
1.4598	1.57565e+16
1.4599	1.57567e+16
1.46	1.57569e+16
1.4601	1.57571e+16
1.4602	1.57574e+16
1.4603	1.57576e+16
1.4604	1.57578e+16
1.4605	1.57581e+16
1.4606	1.57583e+16
1.4607	1.57585e+16
1.4608	1.57587e+16
1.4609	1.57589e+16
1.461	1.57591e+16
1.4611	1.57593e+16
1.4612	1.57594e+16
1.4613	1.57595e+16
1.4614	1.57596e+16
1.4615	1.57597e+16
1.4616	1.57598e+16
1.4617	1.57599e+16
1.4618	1.57599e+16
1.4619	1.576e+16
1.462	1.57601e+16
1.4621	1.57601e+16
1.4622	1.57602e+16
1.4623	1.57602e+16
1.4624	1.57602e+16
1.4625	1.57603e+16
1.4626	1.57603e+16
1.4627	1.57603e+16
1.4628	1.57603e+16
1.4629	1.57603e+16
1.463	1.57603e+16
1.4631	1.57603e+16
1.4632	1.57603e+16
1.4633	1.57603e+16
1.4634	1.57602e+16
1.4635	1.57602e+16
1.4636	1.57602e+16
1.4637	1.57601e+16
1.4638	1.57601e+16
1.4639	1.576e+16
1.464	1.576e+16
1.4641	1.57599e+16
1.4642	1.57598e+16
1.4643	1.57598e+16
1.4644	1.57597e+16
1.4645	1.57596e+16
1.4646	1.57595e+16
1.4647	1.57594e+16
1.4648	1.57593e+16
1.4649	1.57592e+16
1.465	1.5759e+16
1.4651	1.57589e+16
1.4652	1.57588e+16
1.4653	1.57586e+16
1.4654	1.57585e+16
1.4655	1.57584e+16
1.4656	1.57582e+16
1.4657	1.5758e+16
1.4658	1.57579e+16
1.4659	1.57577e+16
1.466	1.57576e+16
1.4661	1.57574e+16
1.4662	1.57572e+16
1.4663	1.57571e+16
1.4664	1.57569e+16
1.4665	1.57567e+16
1.4666	1.57565e+16
1.4667	1.57563e+16
1.4668	1.57561e+16
1.4669	1.57559e+16
1.467	1.57557e+16
1.4671	1.57555e+16
1.4672	1.57552e+16
1.4673	1.5755e+16
1.4674	1.57548e+16
1.4675	1.57545e+16
1.4676	1.57543e+16
1.4677	1.5754e+16
1.4678	1.57538e+16
1.4679	1.57535e+16
1.468	1.57533e+16
1.4681	1.5753e+16
1.4682	1.57527e+16
1.4683	1.57524e+16
1.4684	1.57522e+16
1.4685	1.57519e+16
1.4686	1.57516e+16
1.4687	1.57513e+16
1.4688	1.5751e+16
1.4689	1.57506e+16
1.469	1.57503e+16
1.4691	1.575e+16
1.4692	1.57497e+16
1.4693	1.57493e+16
1.4694	1.5749e+16
1.4695	1.57487e+16
1.4696	1.57483e+16
1.4697	1.5748e+16
1.4698	1.57476e+16
1.4699	1.57472e+16
1.47	1.57469e+16
1.4701	1.57465e+16
1.4702	1.57461e+16
1.4703	1.57457e+16
1.4704	1.57453e+16
1.4705	1.5745e+16
1.4706	1.57446e+16
1.4707	1.57442e+16
1.4708	1.57438e+16
1.4709	1.57434e+16
1.471	1.5743e+16
1.4711	1.57426e+16
1.4712	1.57422e+16
1.4713	1.57418e+16
1.4714	1.57414e+16
1.4715	1.5741e+16
1.4716	1.57406e+16
1.4717	1.57401e+16
1.4718	1.57397e+16
1.4719	1.57393e+16
1.472	1.57388e+16
1.4721	1.57384e+16
1.4722	1.57379e+16
1.4723	1.57375e+16
1.4724	1.5737e+16
1.4725	1.57365e+16
1.4726	1.57361e+16
1.4727	1.57356e+16
1.4728	1.57351e+16
1.4729	1.57347e+16
1.473	1.57342e+16
1.4731	1.57337e+16
1.4732	1.57332e+16
1.4733	1.57327e+16
1.4734	1.57322e+16
1.4735	1.57317e+16
1.4736	1.57312e+16
1.4737	1.57307e+16
1.4738	1.57301e+16
1.4739	1.57296e+16
1.474	1.57291e+16
1.4741	1.57285e+16
1.4742	1.5728e+16
1.4743	1.57275e+16
1.4744	1.57269e+16
1.4745	1.57264e+16
1.4746	1.57258e+16
1.4747	1.57253e+16
1.4748	1.57247e+16
1.4749	1.57241e+16
1.475	1.57236e+16
1.4751	1.57233e+16
1.4752	1.5723e+16
1.4753	1.57227e+16
1.4754	1.57224e+16
1.4755	1.57221e+16
1.4756	1.57219e+16
1.4757	1.57216e+16
1.4758	1.57214e+16
1.4759	1.57211e+16
1.476	1.57209e+16
1.4761	1.57207e+16
1.4762	1.57205e+16
1.4763	1.57203e+16
1.4764	1.57201e+16
1.4765	1.57199e+16
1.4766	1.57197e+16
1.4767	1.57195e+16
1.4768	1.57193e+16
1.4769	1.57192e+16
1.477	1.5719e+16
1.4771	1.57188e+16
1.4772	1.57187e+16
1.4773	1.57186e+16
1.4774	1.57184e+16
1.4775	1.57183e+16
1.4776	1.57182e+16
1.4777	1.57181e+16
1.4778	1.5718e+16
1.4779	1.57179e+16
1.478	1.57178e+16
1.4781	1.57177e+16
1.4782	1.57177e+16
1.4783	1.57176e+16
1.4784	1.57176e+16
1.4785	1.57175e+16
1.4786	1.57175e+16
1.4787	1.57174e+16
1.4788	1.57174e+16
1.4789	1.57174e+16
1.479	1.57174e+16
1.4791	1.57174e+16
1.4792	1.57174e+16
1.4793	1.57174e+16
1.4794	1.57174e+16
1.4795	1.57174e+16
1.4796	1.57175e+16
1.4797	1.57176e+16
1.4798	1.57179e+16
1.4799	1.57181e+16
1.48	1.57184e+16
1.4801	1.57187e+16
1.4802	1.5719e+16
1.4803	1.57193e+16
1.4804	1.57196e+16
1.4805	1.572e+16
1.4806	1.57203e+16
1.4807	1.57207e+16
1.4808	1.57211e+16
1.4809	1.57215e+16
1.481	1.5722e+16
1.4811	1.57224e+16
1.4812	1.57229e+16
1.4813	1.57233e+16
1.4814	1.57238e+16
1.4815	1.57243e+16
1.4816	1.57249e+16
1.4817	1.57254e+16
1.4818	1.57259e+16
1.4819	1.57265e+16
1.482	1.57271e+16
1.4821	1.57277e+16
1.4822	1.57283e+16
1.4823	1.57289e+16
1.4824	1.57296e+16
1.4825	1.57302e+16
1.4826	1.57309e+16
1.4827	1.57316e+16
1.4828	1.57323e+16
1.4829	1.5733e+16
1.483	1.57337e+16
1.4831	1.57345e+16
1.4832	1.57353e+16
1.4833	1.5736e+16
1.4834	1.57368e+16
1.4835	1.57376e+16
1.4836	1.57385e+16
1.4837	1.57393e+16
1.4838	1.57402e+16
1.4839	1.5741e+16
1.484	1.57419e+16
1.4841	1.57428e+16
1.4842	1.57438e+16
1.4843	1.57447e+16
1.4844	1.57459e+16
1.4845	1.57471e+16
1.4846	1.57484e+16
1.4847	1.57496e+16
1.4848	1.57509e+16
1.4849	1.57522e+16
1.485	1.57536e+16
1.4851	1.5755e+16
1.4852	1.57564e+16
1.4853	1.57578e+16
1.4854	1.57592e+16
1.4855	1.57607e+16
1.4856	1.57622e+16
1.4857	1.57637e+16
1.4858	1.57653e+16
1.4859	1.57669e+16
1.486	1.57685e+16
1.4861	1.57701e+16
1.4862	1.57718e+16
1.4863	1.57734e+16
1.4864	1.57752e+16
1.4865	1.57769e+16
1.4866	1.57786e+16
1.4867	1.57804e+16
1.4868	1.57822e+16
1.4869	1.57841e+16
1.487	1.57859e+16
1.4871	1.57878e+16
1.4872	1.57897e+16
1.4873	1.57917e+16
1.4874	1.57936e+16
1.4875	1.57956e+16
1.4876	1.57976e+16
1.4877	1.57997e+16
1.4878	1.58017e+16
1.4879	1.58038e+16
1.488	1.5806e+16
1.4881	1.58081e+16
1.4882	1.58103e+16
1.4883	1.58125e+16
1.4884	1.58147e+16
1.4885	1.58169e+16
1.4886	1.58192e+16
1.4887	1.58215e+16
1.4888	1.58238e+16
1.4889	1.58262e+16
1.489	1.58285e+16
1.4891	1.58308e+16
1.4892	1.58332e+16
1.4893	1.58355e+16
1.4894	1.58379e+16
1.4895	1.58403e+16
1.4896	1.58428e+16
1.4897	1.58452e+16
1.4898	1.58477e+16
1.4899	1.58502e+16
1.49	1.58528e+16
1.4901	1.58553e+16
1.4902	1.58579e+16
1.4903	1.58605e+16
1.4904	1.58631e+16
1.4905	1.58657e+16
1.4906	1.58684e+16
1.4907	1.58711e+16
1.4908	1.58738e+16
1.4909	1.58765e+16
1.491	1.58792e+16
1.4911	1.5882e+16
1.4912	1.58848e+16
1.4913	1.58876e+16
1.4914	1.58905e+16
1.4915	1.58933e+16
1.4916	1.58962e+16
1.4917	1.58991e+16
1.4918	1.59021e+16
1.4919	1.5905e+16
1.492	1.5908e+16
1.4921	1.5911e+16
1.4922	1.5914e+16
1.4923	1.5917e+16
1.4924	1.59201e+16
1.4925	1.59232e+16
1.4926	1.59263e+16
1.4927	1.59294e+16
1.4928	1.59326e+16
1.4929	1.59358e+16
1.493	1.5939e+16
1.4931	1.59422e+16
1.4932	1.59454e+16
1.4933	1.59487e+16
1.4934	1.5952e+16
1.4935	1.59553e+16
1.4936	1.59587e+16
1.4937	1.59615e+16
1.4938	1.59643e+16
1.4939	1.59671e+16
1.494	1.597e+16
1.4941	1.59728e+16
1.4942	1.59756e+16
1.4943	1.59784e+16
1.4944	1.59813e+16
1.4945	1.59841e+16
1.4946	1.59869e+16
1.4947	1.59897e+16
1.4948	1.59926e+16
1.4949	1.59954e+16
1.495	1.59982e+16
1.4951	1.6001e+16
1.4952	1.60039e+16
1.4953	1.60067e+16
1.4954	1.60095e+16
1.4955	1.60123e+16
1.4956	1.60152e+16
1.4957	1.6018e+16
1.4958	1.60208e+16
1.4959	1.60236e+16
1.496	1.60265e+16
1.4961	1.60293e+16
1.4962	1.60321e+16
1.4963	1.60349e+16
1.4964	1.60378e+16
1.4965	1.60406e+16
1.4966	1.60434e+16
1.4967	1.60462e+16
1.4968	1.60491e+16
1.4969	1.60519e+16
1.497	1.60547e+16
1.4971	1.60575e+16
1.4972	1.60604e+16
1.4973	1.60632e+16
1.4974	1.6066e+16
1.4975	1.60689e+16
1.4976	1.60717e+16
1.4977	1.60745e+16
1.4978	1.60773e+16
1.4979	1.60802e+16
1.498	1.6083e+16
1.4981	1.60858e+16
1.4982	1.60886e+16
1.4983	1.60912e+16
1.4984	1.60934e+16
1.4985	1.60957e+16
1.4986	1.60979e+16
1.4987	1.61e+16
1.4988	1.61022e+16
1.4989	1.61043e+16
1.499	1.61064e+16
1.4991	1.61085e+16
1.4992	1.61106e+16
1.4993	1.61126e+16
1.4994	1.61146e+16
1.4995	1.61166e+16
1.4996	1.61186e+16
1.4997	1.61205e+16
1.4998	1.61224e+16
1.4999	1.61243e+16
1.5	1.61262e+16
1.5001	1.6128e+16
1.5002	1.61298e+16
1.5003	1.61316e+16
1.5004	1.61334e+16
1.5005	1.61352e+16
1.5006	1.61369e+16
1.5007	1.61386e+16
1.5008	1.61403e+16
1.5009	1.61419e+16
1.501	1.61435e+16
1.5011	1.61452e+16
1.5012	1.61467e+16
1.5013	1.61483e+16
1.5014	1.61498e+16
1.5015	1.61513e+16
1.5016	1.61528e+16
1.5017	1.61543e+16
1.5018	1.61557e+16
1.5019	1.61571e+16
1.502	1.61585e+16
1.5021	1.61599e+16
1.5022	1.61613e+16
1.5023	1.61626e+16
1.5024	1.61639e+16
1.5025	1.61651e+16
1.5026	1.61664e+16
1.5027	1.61676e+16
1.5028	1.61688e+16
1.5029	1.617e+16
1.503	1.61711e+16
1.5031	1.61722e+16
1.5032	1.61732e+16
1.5033	1.61742e+16
1.5034	1.61752e+16
1.5035	1.61762e+16
1.5036	1.61771e+16
1.5037	1.61781e+16
1.5038	1.6179e+16
1.5039	1.61798e+16
1.504	1.61807e+16
1.5041	1.61815e+16
1.5042	1.61823e+16
1.5043	1.6183e+16
1.5044	1.61837e+16
1.5045	1.61845e+16
1.5046	1.61851e+16
1.5047	1.61858e+16
1.5048	1.61864e+16
1.5049	1.6187e+16
1.505	1.61876e+16
1.5051	1.61881e+16
1.5052	1.61887e+16
1.5053	1.61892e+16
1.5054	1.61896e+16
1.5055	1.61901e+16
1.5056	1.61905e+16
1.5057	1.61909e+16
1.5058	1.61913e+16
1.5059	1.61916e+16
1.506	1.61919e+16
1.5061	1.61922e+16
1.5062	1.61925e+16
1.5063	1.61927e+16
1.5064	1.61929e+16
1.5065	1.61931e+16
1.5066	1.61933e+16
1.5067	1.61934e+16
1.5068	1.61935e+16
1.5069	1.61936e+16
1.507	1.61937e+16
1.5071	1.61937e+16
1.5072	1.61937e+16
1.5073	1.61937e+16
1.5074	1.61936e+16
1.5075	1.61935e+16
1.5076	1.61936e+16
1.5077	1.6194e+16
1.5078	1.61943e+16
1.5079	1.61946e+16
1.508	1.61949e+16
1.5081	1.61951e+16
1.5082	1.61954e+16
1.5083	1.61957e+16
1.5084	1.61959e+16
1.5085	1.61962e+16
1.5086	1.61964e+16
1.5087	1.61967e+16
1.5088	1.61969e+16
1.5089	1.61971e+16
1.509	1.61973e+16
1.5091	1.61975e+16
1.5092	1.61977e+16
1.5093	1.61979e+16
1.5094	1.61981e+16
1.5095	1.61983e+16
1.5096	1.61984e+16
1.5097	1.61986e+16
1.5098	1.61987e+16
1.5099	1.61989e+16
1.51	1.6199e+16
1.5101	1.61991e+16
1.5102	1.61992e+16
1.5103	1.61994e+16
1.5104	1.61995e+16
1.5105	1.61995e+16
1.5106	1.61996e+16
1.5107	1.61997e+16
1.5108	1.61998e+16
1.5109	1.61998e+16
1.511	1.61999e+16
1.5111	1.61999e+16
1.5112	1.62e+16
1.5113	1.62e+16
1.5114	1.62e+16
1.5115	1.62e+16
1.5116	1.62001e+16
1.5117	1.62001e+16
1.5118	1.62e+16
1.5119	1.62e+16
1.512	1.62e+16
1.5121	1.62e+16
1.5122	1.61999e+16
1.5123	1.62005e+16
1.5124	1.6201e+16
1.5125	1.62016e+16
1.5126	1.62021e+16
1.5127	1.62027e+16
1.5128	1.62033e+16
1.5129	1.62039e+16
1.513	1.62046e+16
1.5131	1.62052e+16
1.5132	1.62059e+16
1.5133	1.62066e+16
1.5134	1.62073e+16
1.5135	1.6208e+16
1.5136	1.62088e+16
1.5137	1.62095e+16
1.5138	1.62103e+16
1.5139	1.62111e+16
1.514	1.62119e+16
1.5141	1.62127e+16
1.5142	1.62135e+16
1.5143	1.62144e+16
1.5144	1.62152e+16
1.5145	1.62161e+16
1.5146	1.6217e+16
1.5147	1.62179e+16
1.5148	1.62189e+16
1.5149	1.62198e+16
1.515	1.62208e+16
1.5151	1.62218e+16
1.5152	1.62228e+16
1.5153	1.62238e+16
1.5154	1.62248e+16
1.5155	1.62259e+16
1.5156	1.62269e+16
1.5157	1.6228e+16
1.5158	1.62291e+16
1.5159	1.62302e+16
1.516	1.62313e+16
1.5161	1.62325e+16
1.5162	1.62336e+16
1.5163	1.62348e+16
1.5164	1.6236e+16
1.5165	1.62372e+16
1.5166	1.62384e+16
1.5167	1.62397e+16
1.5168	1.62409e+16
1.5169	1.62421e+16
1.517	1.62433e+16
1.5171	1.62444e+16
1.5172	1.62456e+16
1.5173	1.62467e+16
1.5174	1.62479e+16
1.5175	1.62491e+16
1.5176	1.62503e+16
1.5177	1.62515e+16
1.5178	1.62527e+16
1.5179	1.62539e+16
1.518	1.62551e+16
1.5181	1.62564e+16
1.5182	1.62576e+16
1.5183	1.62589e+16
1.5184	1.62602e+16
1.5185	1.62614e+16
1.5186	1.62627e+16
1.5187	1.6264e+16
1.5188	1.62653e+16
1.5189	1.62666e+16
1.519	1.6268e+16
1.5191	1.62693e+16
1.5192	1.62707e+16
1.5193	1.6272e+16
1.5194	1.62734e+16
1.5195	1.62748e+16
1.5196	1.62761e+16
1.5197	1.62775e+16
1.5198	1.62789e+16
1.5199	1.62804e+16
1.52	1.62818e+16
1.5201	1.62832e+16
1.5202	1.62847e+16
1.5203	1.62861e+16
1.5204	1.62876e+16
1.5205	1.62891e+16
1.5206	1.62905e+16
1.5207	1.6292e+16
1.5208	1.62935e+16
1.5209	1.62951e+16
1.521	1.62966e+16
1.5211	1.62981e+16
1.5212	1.62997e+16
1.5213	1.63012e+16
1.5214	1.63028e+16
1.5215	1.63043e+16
1.5216	1.63056e+16
1.5217	1.63068e+16
1.5218	1.6308e+16
1.5219	1.63092e+16
1.522	1.63104e+16
1.5221	1.63116e+16
1.5222	1.63128e+16
1.5223	1.63139e+16
1.5224	1.63151e+16
1.5225	1.63163e+16
1.5226	1.63174e+16
1.5227	1.63186e+16
1.5228	1.63197e+16
1.5229	1.63209e+16
1.523	1.6322e+16
1.5231	1.63232e+16
1.5232	1.63243e+16
1.5233	1.63254e+16
1.5234	1.63265e+16
1.5235	1.63277e+16
1.5236	1.63288e+16
1.5237	1.63299e+16
1.5238	1.6331e+16
1.5239	1.63321e+16
1.524	1.63331e+16
1.5241	1.63342e+16
1.5242	1.63353e+16
1.5243	1.63364e+16
1.5244	1.63374e+16
1.5245	1.63385e+16
1.5246	1.63395e+16
1.5247	1.63406e+16
1.5248	1.63416e+16
1.5249	1.63427e+16
1.525	1.63437e+16
1.5251	1.63447e+16
1.5252	1.63457e+16
1.5253	1.63467e+16
1.5254	1.63477e+16
1.5255	1.63487e+16
1.5256	1.63497e+16
1.5257	1.63507e+16
1.5258	1.63517e+16
1.5259	1.63527e+16
1.526	1.63537e+16
1.5261	1.63546e+16
1.5262	1.63555e+16
1.5263	1.63562e+16
1.5264	1.63568e+16
1.5265	1.63575e+16
1.5266	1.63581e+16
1.5267	1.63587e+16
1.5268	1.63593e+16
1.5269	1.63599e+16
1.527	1.63605e+16
1.5271	1.63611e+16
1.5272	1.63616e+16
1.5273	1.63621e+16
1.5274	1.63626e+16
1.5275	1.63631e+16
1.5276	1.63636e+16
1.5277	1.6364e+16
1.5278	1.63645e+16
1.5279	1.63649e+16
1.528	1.63653e+16
1.5281	1.63657e+16
1.5282	1.6366e+16
1.5283	1.63664e+16
1.5284	1.63667e+16
1.5285	1.6367e+16
1.5286	1.63673e+16
1.5287	1.63676e+16
1.5288	1.63679e+16
1.5289	1.63681e+16
1.529	1.63684e+16
1.5291	1.63686e+16
1.5292	1.63688e+16
1.5293	1.6369e+16
1.5294	1.63692e+16
1.5295	1.63693e+16
1.5296	1.63694e+16
1.5297	1.63696e+16
1.5298	1.63697e+16
1.5299	1.63697e+16
1.53	1.63698e+16
1.5301	1.63699e+16
1.5302	1.63699e+16
1.5303	1.63699e+16
1.5304	1.63699e+16
1.5305	1.63699e+16
1.5306	1.63699e+16
1.5307	1.63698e+16
1.5308	1.63698e+16
1.5309	1.63698e+16
1.531	1.63698e+16
1.5311	1.63699e+16
1.5312	1.63699e+16
1.5313	1.63699e+16
1.5314	1.63699e+16
1.5315	1.63699e+16
1.5316	1.63698e+16
1.5317	1.63698e+16
1.5318	1.63697e+16
1.5319	1.63697e+16
1.532	1.63696e+16
1.5321	1.63695e+16
1.5322	1.63694e+16
1.5323	1.63693e+16
1.5324	1.63692e+16
1.5325	1.6369e+16
1.5326	1.63689e+16
1.5327	1.63687e+16
1.5328	1.63686e+16
1.5329	1.63684e+16
1.533	1.63682e+16
1.5331	1.6368e+16
1.5332	1.63678e+16
1.5333	1.63676e+16
1.5334	1.63673e+16
1.5335	1.63671e+16
1.5336	1.63668e+16
1.5337	1.63666e+16
1.5338	1.63663e+16
1.5339	1.6366e+16
1.534	1.63657e+16
1.5341	1.63654e+16
1.5342	1.63651e+16
1.5343	1.63647e+16
1.5344	1.63644e+16
1.5345	1.6364e+16
1.5346	1.63637e+16
1.5347	1.63633e+16
1.5348	1.63629e+16
1.5349	1.63625e+16
1.535	1.63621e+16
1.5351	1.63617e+16
1.5352	1.63612e+16
1.5353	1.63608e+16
1.5354	1.63603e+16
1.5355	1.63599e+16
1.5356	1.63596e+16
1.5357	1.63592e+16
1.5358	1.63589e+16
1.5359	1.63585e+16
1.536	1.63581e+16
1.5361	1.63577e+16
1.5362	1.63574e+16
1.5363	1.6357e+16
1.5364	1.63566e+16
1.5365	1.63562e+16
1.5366	1.63558e+16
1.5367	1.63554e+16
1.5368	1.63549e+16
1.5369	1.63545e+16
1.537	1.63541e+16
